,"China National Emissions Trading System",,,," ","German National Emissions Trading System",,,," ","European Union Emissions Trading System (until 2018)",,,," ","European Union Emissions Trading System (from 2019, download)",,,,," ","New Zealand Emissions Trading System (Up to 2023)",,,,,,,," ","New Zealand Emissions Trading System (From 2024)",,,,,,,," "
Date,"Exchange rate CNY/EUR","Exchange rate CNY/USD","Market Currency","Secondary Market"," ","Exchange rate EUR/EUR","Exchange rate EUR/USD","Market Currency","Primary Market"," ","Exchange rate EUR/EUR","Exchange rate EUR/USD","Market Currency","Primary Market"," ","Exchange rate EUR/EUR","Exchange rate EUR/USD","Market Currency","Primary Market","Secondary Market"," ","Exchange rate NZD/EUR","Exchange rate NZD/USD","Market Currency","Primary Market","Primary Stability 1","Primary Stability 2","Secondary Market","Secondary Stability 5"," ","Exchange rate NZD/EUR","Exchange rate NZD/USD","Market Currency","Primary Market","Primary Stability 1","Primary Stability 2","Primary Stability 3","Secondary Market"," "
2019-08-01,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,28.9,," ",0.578438187,0.643583473,NZD,,,,23.72,25," ",,,,,,,,," "
2019-08-02,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,29.1,," ",0.578438187,0.643583473,NZD,,,,23.9,25," ",,,,,,,,," "
2019-08-05,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,28.82,28.41," ",0.578438187,0.643583473,NZD,,,,23.7,25," ",,,,,,,,," "
2019-08-06,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,28.48,," ",0.578438187,0.643583473,NZD,,,,23.65,25," ",,,,,,,,," "
2019-08-08,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,28.68,," ",0.578438187,0.643583473,NZD,,,,23.9,25," ",,,,,,,,," "
2019-08-09,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,28.37,," ",0.578438187,0.643583473,NZD,,,,24.15,25," ",,,,,,,,," "
2019-08-12,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,27.7,26.53," ",0.578438187,0.643583473,NZD,,,,24.35,25," ",,,,,,,,," "
2019-08-13,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,27.1,," ",0.578438187,0.643583473,NZD,,,,24.35,25," ",,,,,,,,," "
2019-08-14,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,27.15,," ",0.578438187,0.643583473,NZD,,,,24.35,25," ",,,,,,,,," "
2019-08-15,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,26.41,," ",0.578438187,0.643583473,NZD,,,,24.3,25," ",,,,,,,,," "
2019-08-16,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,26.12,," ",0.578438187,0.643583473,NZD,,,,24.3,25," ",,,,,,,,," "
2019-08-19,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,26.25,25.92," ",0.578438187,0.643583473,NZD,,,,24.35,25," ",,,,,,,,," "
2019-08-20,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,26.94,," ",0.578438187,0.643583473,NZD,,,,24.3,25," ",,,,,,,,," "
2019-08-22,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,25.78,," ",0.578438187,0.643583473,NZD,,,,24.35,25," ",,,,,,,,," "
2019-08-23,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,25.33,," ",0.578438187,0.643583473,NZD,,,,24.6,25," ",,,,,,,,," "
2019-08-26,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,,26.01," ",0.578438187,0.643583473,NZD,,,,24.6,25," ",,,,,,,,," "
2019-08-27,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,25.25,," ",0.578438187,0.643583473,NZD,,,,24.65,25," ",,,,,,,,," "
2019-08-28,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,26,," ",0.578438187,0.643583473,NZD,,,,24.62,25," ",,,,,,,,," "
2019-08-29,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,25.93,," ",0.578438187,0.643583473,NZD,,,,24.75,25," ",,,,,,,,," "
2019-08-30,,,,," ",,,,," ",,,,," ",1,1.112622727,EUR,26.8,," ",0.578438187,0.643583473,NZD,,,,24.85,25," ",,,,,,,,," "
2019-09-02,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.4,25.31," ",0.576337085,0.63419584,NZD,,,,24.88,25," ",,,,,,,,," "
2019-09-03,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,24.82,," ",0.576337085,0.63419584,NZD,,,,25,25," ",,,,,,,,," "
2019-09-06,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.46,," ",0.576337085,0.63419584,NZD,,,,25.05,25," ",,,,,,,,," "
2019-09-09,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.01,26.16," ",0.576337085,0.63419584,NZD,,,,25.05,25," ",,,,,,,,," "
2019-09-10,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.5,," ",,,,,,,,," ",,,,,,,,," "
2019-09-11,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,26.34,," ",,,,,,,,," ",,,,,,,,," "
2019-09-12,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,26.55,," ",,,,,,,,," ",,,,,,,,," "
2019-09-13,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,26.22,," ",0.576337085,0.63419584,NZD,,,,24.8,25," ",,,,,,,,," "
2019-09-16,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,26.58,26.24," ",0.576337085,0.63419584,NZD,,,,24.75,25," ",,,,,,,,," "
2019-09-17,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,26.75,," ",0.576337085,0.63419584,NZD,,,,24.75,25," ",,,,,,,,," "
2019-09-19,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.56,," ",0.576337085,0.63419584,NZD,,,,25,25," ",,,,,,,,," "
2019-09-20,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,26.17,," ",0.576337085,0.63419584,NZD,,,,24.97,25," ",,,,,,,,," "
2019-09-23,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.93,25.5," ",0.576337085,0.63419584,NZD,,,,24.97,25," ",,,,,,,,," "
2019-09-24,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.59,," ",0.576337085,0.63419584,NZD,,,,24.95,25," ",,,,,,,,," "
2019-09-25,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.17,," ",0.576337085,0.63419584,NZD,,,,24.85,25," ",,,,,,,,," "
2019-09-26,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.21,," ",0.576337085,0.63419584,NZD,,,,24.85,25," ",,,,,,,,," "
2019-09-27,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.3,," ",0.576337085,0.63419584,NZD,,,,24.82,25," ",,,,,,,,," "
2019-09-30,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.03,24.03," ",0.576337085,0.63419584,NZD,,,,24.85,25," ",,,,,,,,," "
2019-10-01,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,24.4,," ",0.573181715,0.633512829,NZD,,,,24.87,25," ",,,,,,,,," "
2019-10-03,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,24.03,," ",0.573181715,0.633512829,NZD,,,,24.8,25," ",,,,,,,,," "
2019-10-04,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,23.41,," ",0.573181715,0.633512829,NZD,,,,24.8,25," ",,,,,,,,," "
2019-10-07,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,22.77,23.26," ",0.573181715,0.633512829,NZD,,,,24.75,25," ",,,,,,,,," "
2019-10-08,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,23.37,," ",0.573181715,0.633512829,NZD,,,,24.75,25," ",,,,,,,,," "
2019-10-09,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,22.32,," ",0.573181715,0.633512829,NZD,,,,24.75,25," ",,,,,,,,," "
2019-10-10,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,22.83,," ",0.573181715,0.633512829,NZD,,,,24.7,25," ",,,,,,,,," "
2019-10-11,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,23.62,," ",0.573181715,0.633512829,NZD,,,,24.75,25," ",,,,,,,,," "
2019-10-14,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,23.82,25.62," ",0.573181715,0.633512829,NZD,,,,24.75,25," ",,,,,,,,," "
2019-10-15,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,24.48,," ",0.573181715,0.633512829,NZD,,,,24.8,25," ",,,,,,,,," "
2019-10-17,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,25.96,," ",0.573181715,0.633512829,NZD,,,,24.8,25," ",,,,,,,,," "
2019-10-18,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,25.64,," ",0.573181715,0.633512829,NZD,,,,24.8,25," ",,,,,,,,," "
2019-10-21,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,25.9,25.35," ",0.573181715,0.633512829,NZD,,,,24.8,25," ",,,,,,,,," "
2019-10-22,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,25.7,," ",0.573181715,0.633512829,NZD,,,,24.87,25," ",,,,,,,,," "
2019-10-23,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,25.09,," ",0.573181715,0.633512829,NZD,,,,24.82,25," ",,,,,,,,," "
2019-10-24,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,24.61,," ",0.573181715,0.633512829,NZD,,,,24.95,25," ",,,,,,,,," "
2019-10-25,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,24.86,," ",0.573181715,0.633512829,NZD,,,,24.95,25," ",,,,,,,,," "
2019-10-28,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,24.68,25.49," ",,,,,,,,," ",,,,,,,,," "
2019-10-29,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,25.4,," ",0.573181715,0.633512829,NZD,,,,25,25," ",,,,,,,,," "
2019-10-31,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,25.95,," ",0.573181715,0.633512829,NZD,,,,24.97,25," ",,,,,,,,," "
2019-11-01,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,25.71,," ",0.579061486,0.63991809,NZD,,,,24.97,25," ",,,,,,,,," "
2019-11-04,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.93,25.14," ",0.579061486,0.63991809,NZD,,,,24.95,25," ",,,,,,,,," "
2019-11-05,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,25.8,," ",0.579061486,0.63991809,NZD,,,,24.95,25," ",,,,,,,,," "
2019-11-06,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,25.18,," ",0.579061486,0.63991809,NZD,,,,24.97,25," ",,,,,,,,," "
2019-11-07,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.86,," ",0.579061486,0.63991809,NZD,,,,24.95,25," ",,,,,,,,," "
2019-11-08,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.62,," ",0.579061486,0.63991809,NZD,,,,24.95,25," ",,,,,,,,," "
2019-11-11,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,25.21,24.25," ",0.579061486,0.63991809,NZD,,,,25,25," ",,,,,,,,," "
2019-11-12,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.95,," ",0.579061486,0.63991809,NZD,,,,24.95,25," ",,,,,,,,," "
2019-11-14,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.28,," ",0.579061486,0.63991809,NZD,,,,24.9,25," ",,,,,,,,," "
2019-11-15,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,23.41,," ",0.579061486,0.63991809,NZD,,,,24.92,25," ",,,,,,,,," "
2019-11-18,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,23.41,23.88," ",0.579061486,0.63991809,NZD,,,,24.9,25," ",,,,,,,,," "
2019-11-19,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,23.62,," ",0.579061486,0.63991809,NZD,,,,24.92,25," ",,,,,,,,," "
2019-11-20,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,23.34,," ",0.579061486,0.63991809,NZD,,,,24.8,25," ",,,,,,,,," "
2019-11-21,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,23.96,," ",0.579061486,0.63991809,NZD,,,,24.8,25," ",,,,,,,,," "
2019-11-22,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.32,," ",0.579061486,0.63991809,NZD,,,,24.8,25," ",,,,,,,,," "
2019-11-25,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.52,24.83," ",0.579061486,0.63991809,NZD,,,,24.8,25," ",,,,,,,,," "
2019-11-26,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.29,," ",0.579061486,0.63991809,NZD,,,,24.7,25," ",,,,,,,,," "
2019-11-28,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.91,," ",0.579061486,0.63991809,NZD,,,,24.65,25," ",,,,,,,,," "
2019-11-29,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,25.03,," ",0.579061486,0.63991809,NZD,,,,24.7,25," ",,,,,,,,," "
2019-12-02,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.62,24.54," ",0.592526399,0.658501251,NZD,,,,24.72,25," ",,,,,,,,," "
2019-12-03,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.41,," ",0.592526399,0.658501251,NZD,,,,24.7,25," ",,,,,,,,," "
2019-12-04,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.1,," ",0.592526399,0.658501251,NZD,,,,24.67,25," ",,,,,,,,," "
2019-12-05,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.5,," ",0.592526399,0.658501251,NZD,,,,24.67,25," ",,,,,,,,," "
2019-12-06,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.7,," ",0.592526399,0.658501251,NZD,,,,24.65,25," ",,,,,,,,," "
2019-12-09,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.4,24.73," ",0.592526399,0.658501251,NZD,,,,24.67,25," ",,,,,,,,," "
2019-12-10,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.98,," ",0.592526399,0.658501251,NZD,,,,24.75,25," ",,,,,,,,," "
2019-12-12,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.62,," ",0.592526399,0.658501251,NZD,,,,24.75,25," ",,,,,,,,," "
2019-12-13,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,25.33,," ",0.592526399,0.658501251,NZD,,,,24.75,25," ",,,,,,,,," "
2019-12-16,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.21,24.86," ",0.592526399,0.658501251,NZD,,,,24.75,25," ",,,,,,,,," "
2019-12-30,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,,24.68," ",0.592526399,0.658501251,NZD,,,,28.5,25," ",,,,,,,,," "
2020-01-06,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,,24.35," ",0.59522391,0.660720185,NZD,,,,28.5,25," ",,,,,,,,," "
2020-01-07,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.06,," ",0.59522391,0.660720185,NZD,,,,28.85,25," ",,,,,,,,," "
2020-01-09,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.01,," ",0.59522391,0.660720185,NZD,,,,28.9,25," ",,,,,,,,," "
2020-01-10,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.48,," ",0.59522391,0.660720185,NZD,,,,28.92,25," ",,,,,,,,," "
2020-01-13,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.03,24.56," ",0.59522391,0.660720185,NZD,,,,28.9,25," ",,,,,,,,," "
2020-01-14,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,23.74,," ",0.59522391,0.660720185,NZD,,,,29,25," ",,,,,,,,," "
2020-01-15,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.08,," ",0.59522391,0.660720185,NZD,,,,29.08,25," ",,,,,,,,," "
2020-01-16,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.85,," ",0.59522391,0.660720185,NZD,,,,29.15,25," ",,,,,,,,," "
2020-01-17,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,25.01,," ",0.59522391,0.660720185,NZD,,,,29.15,25," ",,,,,,,,," "
2020-01-20,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,25.6,24.84," ",,,,,,,,," ",,,,,,,,," "
2020-01-21,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,25.1,," ",0.59522391,0.660720185,NZD,,,,29.2,25," ",,,,,,,,," "
2020-01-23,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.65,," ",0.59522391,0.660720185,NZD,,,,29.15,25," ",,,,,,,,," "
2020-01-24,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.48,," ",0.59522391,0.660720185,NZD,,,,29.15,25," ",,,,,,,,," "
2020-01-27,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.04,24.17," ",,,,,,,,," ",,,,,,,,," "
2020-01-28,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.55,," ",0.59522391,0.660720185,NZD,,,,28.95,25," ",,,,,,,,," "
2020-01-29,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.04,," ",0.59522391,0.660720185,NZD,,,,28.75,25," ",,,,,,,,," "
2020-01-30,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,23.74,," ",0.59522391,0.660720185,NZD,,,,28.3,25," ",,,,,,,,," "
2020-01-31,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,23.48,," ",0.59522391,0.660720185,NZD,,,,27.55,25," ",,,,,,,,," "
2020-02-03,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.2,23.44," ",0.586511382,0.639590662,NZD,,,,27.55,25," ",,,,,,,,," "
2020-02-04,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.33,," ",0.586511382,0.639590662,NZD,,,,27.7,25," ",,,,,,,,," "
2020-02-06,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.4,," ",,,,,,,,," ",,,,,,,,," "
2020-02-07,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.17,," ",0.586511382,0.639590662,NZD,,,,27.8,25," ",,,,,,,,," "
2020-02-10,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,22.91,23.81," ",0.586511382,0.639590662,NZD,,,,27.8,25," ",,,,,,,,," "
2020-02-11,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.15,," ",0.586511382,0.639590662,NZD,,,,27.5,25," ",,,,,,,,," "
2020-02-12,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.35,," ",0.586511382,0.639590662,NZD,,,,26.6,25," ",,,,,,,,," "
2020-02-13,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.52,," ",0.586511382,0.639590662,NZD,,,,26.55,25," ",,,,,,,,," "
2020-02-14,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,24.27,," ",0.586511382,0.639590662,NZD,,,,26.3,25," ",,,,,,,,," "
2020-02-17,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,24.11,25.43," ",,,,,,,,," ",,,,,,,,," "
2020-02-18,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,24.8,," ",,,,,,,,," ",,,,,,,,," "
2020-02-20,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,25.5,," ",0.586511382,0.639590662,NZD,,,,26.7,25," ",,,,,,,,," "
2020-02-21,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,25.15,," ",0.586511382,0.639590662,NZD,,,,26.75,25," ",,,,,,,,," "
2020-02-24,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,24.64,24.04," ",0.586511382,0.639590662,NZD,,,,26.4,25," ",,,,,,,,," "
2020-02-25,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,24.32,," ",0.586511382,0.639590662,NZD,,,,26.5,25," ",,,,,,,,," "
2020-02-26,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.85,," ",0.586511382,0.639590662,NZD,,,,26.5,25," ",,,,,,,,," "
2020-02-27,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.8,," ",0.586511382,0.639590662,NZD,,,,26.3,25," ",,,,,,,,," "
2020-02-28,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.46,," ",0.586511382,0.639590662,NZD,,,,26.5,25," ",,,,,,,,," "
2020-03-02,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,23.96,23.59," ",,,,,,,,," ",,,,,,,,," "
2020-03-03,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,23.26,," ",0.546679886,0.604814322,NZD,,,,26.2,25," ",,,,,,,,," "
2020-03-05,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,23.9,," ",0.546679886,0.604814322,NZD,,,,26,25," ",,,,,,,,," "
2020-03-06,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,23.36,," ",0.546679886,0.604814322,NZD,,,,26,25," ",,,,,,,,," "
2020-03-09,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,22.65,23.15," ",0.546679886,0.604814322,NZD,,,,25.7,25," ",,,,,,,,," "
2020-03-10,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,23.76,," ",0.546679886,0.604814322,NZD,,,,25.25,25," ",,,,,,,,," "
2020-03-11,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,23.59,," ",0.546679886,0.604814322,NZD,,,,25.25,25," ",,,,,,,,," "
2020-03-12,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,22.85,," ",0.546679886,0.604814322,NZD,,,,25.2,25," ",,,,,,,,," "
2020-03-13,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,22.78,," ",0.546679886,0.604814322,NZD,,,,25.2,25," ",,,,,,,,," "
2020-03-16,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,20.64,17.12," ",0.546679886,0.604814322,NZD,,,,25.2,25," ",,,,,,,,," "
2020-03-19,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,16.03,," ",,,,,,,,," ",,,,,,,,," "
2020-03-20,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,16.35,," ",0.546679886,0.604814322,NZD,,,,23.25,25," ",,,,,,,,," "
2020-03-23,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,14.6,16.71," ",0.546679886,0.604814322,NZD,,,,22.7,25," ",,,,,,,,," "
2020-03-24,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,16.25,," ",0.546679886,0.604814322,NZD,,,,22.2,25," ",,,,,,,,," "
2020-03-25,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,16.95,," ",0.546679886,0.604814322,NZD,,,,22.5,25," ",,,,,,,,," "
2020-03-26,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,16.3,," ",0.546679886,0.604814322,NZD,,,,22.5,25," ",,,,,,,,," "
2020-03-27,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,16.55,," ",0.546679886,0.604814322,NZD,,,,22.7,25," ",,,,,,,,," "
2020-03-30,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,16.32,17.57," ",0.546679886,0.604814322,NZD,,,,23.5,25," ",,,,,,,,," "
2020-03-31,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,17.4,," ",0.546679886,0.604814322,NZD,,,,24,25," ",,,,,,,,," "
2020-04-02,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,17.52,," ",0.551848733,0.599412576,NZD,,,,24.5,25," ",,,,,,,,," "
2020-04-03,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,17.9,," ",0.551848733,0.599412576,NZD,,,,24.25,25," ",,,,,,,,," "
2020-04-06,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,18.36,20.78," ",0.551848733,0.599412576,NZD,,,,24.25,25," ",,,,,,,,," "
2020-04-07,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,21.11,," ",0.551848733,0.599412576,NZD,,,,24,25," ",,,,,,,,," "
2020-04-08,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,20.74,," ",0.551848733,0.599412576,NZD,,,,24,25," ",,,,,,,,," "
2020-04-09,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,21.4,," ",0.551848733,0.599412576,NZD,,,,24.2,25," ",,,,,,,,," "
2020-04-13,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,,20.56," ",,,,,,,,," ",,,,,,,,," "
2020-04-14,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,20.17,," ",0.551848733,0.599412576,NZD,,,,24.25,25," ",,,,,,,,," "
2020-04-16,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,20.1,," ",0.551848733,0.599412576,NZD,,,,24.5,25," ",,,,,,,,," "
2020-04-17,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,21.87,," ",0.551848733,0.599412576,NZD,,,,24.5,25," ",,,,,,,,," "
2020-04-20,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,21.24,20.73," ",0.551848733,0.599412576,NZD,,,,24.57,25," ",,,,,,,,," "
2020-04-21,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,20.4,," ",0.551848733,0.599412576,NZD,,,,24.5,25," ",,,,,,,,," "
2020-04-22,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,19.75,," ",0.551848733,0.599412576,NZD,,,,24.55,25," ",,,,,,,,," "
2020-04-23,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,20.24,," ",,,,,,,,," ",,,,,,,,," "
2020-04-24,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,20.49,," ",,,,,,,,," ",,,,,,,,," "
2020-04-27,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,20.4,19.84," ",,,,,,,,," ",,,,,,,,," "
2020-04-28,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,19.99,," ",0.551848733,0.599412576,NZD,,,,24.5,25," ",,,,,,,,," "
2020-04-30,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,19.97,," ",0.551848733,0.599412576,NZD,,,,24.52,25," ",,,,,,,,," "
2020-05-04,,,,," ",,,,," ",,,,," ",1,1.090185,EUR,,19.27," ",0.558157179,0.608494584,NZD,,,,24.6,25," ",,,,,,,,," "
2020-05-05,,,,," ",,,,," ",,,,," ",1,1.090185,EUR,19.01,," ",0.558157179,0.608494584,NZD,,,,24.6,25," ",,,,,,,,," "
2020-05-06,,,,," ",,,,," ",,,,," ",1,1.090185,EUR,17.75,," ",0.558157179,0.608494584,NZD,,,,24.6,25," ",,,,,,,,," "
2020-05-07,,,,," ",,,,," ",,,,," ",1,1.090185,EUR,19,," ",0.558157179,0.608494584,NZD,,,,24.6,25," ",,,,,,,,," "
2020-05-08,,,,," ",,,,," ",,,,," ",1,1.090185,EUR,19.38,," ",0.558157179,0.608494584,NZD,,,,24.65,25," ",,,,,,,,," "
2020-05-11,,,,," ",,,,," ",,,,," ",1,1.090185,EUR,18.81,18.85," ",0.558157179,0.608494584,NZD,,,,24.67,25," ",,,,,,,,," "
2020-05-12,,,,," ",,,,," ",,,,," ",1,1.090185,EUR,18.72,," ",0.558157179,0.608494584,NZD,,,,24.7,25," ",,,,,,,,," "
2020-05-14,,,,," ",,,,," ",,,,," ",1,1.090185,EUR,18.37,," ",0.558157179,0.608494584,NZD,,,,24.85,25," ",,,,,,,,," "
