Date,AI.PA,APD,BP.L,ENI.MI,EQNR.OL,LIN,MT.AS,REP.MC,SHEL.L,TKA.DE,TTE.PA
2015-02-23,61.100982666015625,109.73650360107422,441.7558898925781,8.140337944030762,78.89842224121094,104.6968002319336,17.175127029418945,8.403185844421387,2102.1279296875,20.25439453125,23.89580535888672
2015-02-24,61.44367218017578,110.3551254272461,445.4820251464844,8.244321823120117,80.68270874023438,104.68864440917969,17.41409683227539,8.480142593383789,2117.541015625,20.559202194213867,24.357820510864258
2015-02-25,61.54909133911133,110.40430450439453,446.5252685546875,8.160144805908203,80.8499984741211,104.85987091064453,17.28113555908203,8.490073204040527,2110.5810546875,20.57245445251465,24.44300079345703
2015-02-26,61.97084045410156,110.10905456542969,445.13421630859375,8.189854621887207,81.40754699707031,104.2972183227539,17.55963706970215,8.522345542907715,2093.67626953125,20.775659561157227,24.391372680664062
2015-02-27,62.26079177856445,109.76459503173828,445.18389892578125,8.259175300598145,80.57117462158203,104.2972183227539,17.554237365722656,8.576960563659668,2106.105712890625,21.018627166748047,24.89985466003418
2015-03-02,62.07627868652344,111.16352844238281,443.79278564453125,8.179949760437012,79.79056549072266,106.23800659179688,17.28293228149414,8.559582710266113,2078.26220703125,21.076051712036133,24.36040687561035
2015-03-03,61.522743225097656,109.70834350585938,445.7303771972656,8.085868835449219,80.18087768554688,105.23499298095703,17.293710708618164,8.480142593383789,2035.5045166015625,20.634300231933594,24.32684326171875
2015-03-04,62.12901306152344,108.78036499023438,448.164794921875,8.085868835449219,79.95783233642578,104.73069763183594,17.14817237854004,8.475177764892578,2032.024658203125,20.590126037597656,24.48687744140625
2015-03-05,62.656185150146484,108.86474609375,449.704833984375,8.125484466552734,80.90572357177734,104.7470932006836,17.41050148010254,8.514898300170898,2028.544189453125,21.067216873168945,24.50493812561035
2015-03-06,62.52439498901367,107.28305053710938,444.1406555175781,8.051209449768066,81.40754699707031,103.5581283569336,17.712352752685547,8.460283279418945,2018.5999755859375,21.778440475463867,24.264904022216797
2015-03-09,62.60347366333008,108.18286895751953,442.8489074707031,8.20965576171875,80.01358795166016,103.52528381347656,18.021400451660156,8.480142593383789,2018.5999755859375,22.030237197875977,24.099708557128906
2015-03-10,61.97084045410156,106.92450714111328,425.3614501953125,8.001694679260254,76.94686889648438,101.97545623779297,17.547054290771484,8.291475296020508,1925.625,21.743101119995117,23.322797775268555
2015-03-11,63.842369079589844,106.36212158203125,422.430419921875,8.13538646697998,76.3335189819336,101.86067962646484,17.651264190673828,8.261683464050293,1925.1278076171875,22.317378997802734,23.46992301940918
2015-03-12,63.631500244140625,107.76106262207031,423.1259460449219,8.085868835449219,76.3335189819336,103.016845703125,17.545255661010742,8.244307518005371,1949.9873046875,22.233449935913086,23.457012176513672
2015-03-13,63.605125427246094,106.85419464111328,415.5745544433594,7.714503765106201,74.88380432128906,101.51628875732422,17.17872428894043,8.077981948852539,1910.7095947265625,22.016986846923828,23.0466251373291
2015-03-16,64.5277099609375,107.29711151123047,414.9286804199219,7.546151161193848,73.8243637084961,101.8770980834961,17.26496696472168,8.068052291870117,1924.630859375,22.48966407775879,23.00791358947754
2015-03-17,64.47499084472656,107.30412292480469,423.1756286621094,7.580812931060791,75.49713897705078,100.7126693725586,17.076305389404297,8.13011360168457,1963.908935546875,21.707759857177734,23.338285446166992
2015-03-18,64.50135040283203,108.73824310302734,433.310302734375,7.694698333740234,76.50082397460938,102.34445190429688,16.90920639038086,8.14997386932373,2011.142578125,21.641498565673828,23.74610137939453
2015-03-19,64.05323028564453,107.02295684814453,438.0795593261719,7.778874397277832,77.28141021728516,100.0484848022461,16.672039031982422,8.23934268951416,2030.532958984375,21.28809356689453,23.991304397583008
2015-03-20,64.21139526367188,107.35330963134766,448.114990234375,8.046258926391602,80.23661041259766,99.97469329833984,16.80499839782715,8.624128341674805,2052.41015625,21.645915985107422,24.590118408203125
2015-03-23,63.68421173095703,106.77687072753906,445.03485107421875,7.976938724517822,79.5117416381836,100.02387237548828,16.652273178100586,8.614198684692383,2082.240966796875,21.55756378173828,24.550905227661133
2015-03-24,64.21139526367188,106.98076629638672,441.3089599609375,7.991791248321533,79.1772232055664,99.67127990722656,16.691801071166992,8.698602676391602,2066.82763671875,21.88887596130371,24.51690673828125
2015-03-25,63.47334289550781,105.91220092773438,445.4820251464844,7.917517185211182,78.78691864013672,98.64627075195312,16.972091674804688,8.639022827148438,2084.726806640625,21.69892692565918,24.318201065063477
2015-03-26,63.130672454833984,106.263671875,443.24639892578125,7.917517185211182,79.67903900146484,98.81848907470703,16.53727912902832,8.666328430175781,2057.381103515625,21.504554748535156,24.362653732299805
2015-03-27,63.34153747558594,107.3814697265625,440.7622985839844,7.9422760009765625,79.95783233642578,98.53148651123047,15.827566146850586,8.559582710266113,2023.074951171875,21.46038246154785,24.36526107788086
2015-03-30,64.0005111694336,108.69597625732422,443.24639892578125,8.0115966796875,79.67903900146484,99.64667510986328,15.91919994354248,8.661362648010254,2040.4765625,22.00373649597168,24.577045440673828
2015-03-31,63.157012939453125,106.91498565673828,433.9065246582031,7.98684024810791,79.6232681274414,99.00708770751953,15.766472816467285,8.6067476272583,1996.723388671875,21.58848762512207,24.197927474975586
2015-04-01,63.367889404296875,106.07396697998047,439.2719421386719,8.041305541992188,80.29238891601562,99.22848510742188,15.565235137939453,8.70356559753418,2019.5946044921875,22.030237197875977,24.24760627746582
2015-04-02,63.157012939453125,106.74537658691406,440.01715087890625,7.962082386016846,,100.26168060302734,15.568833351135254,8.708532333374023,2013.130615234375,21.875627517700195,23.97307014465332
2015-04-06,,107.48746490478516,,,,100.25349426269531,,,,,
2015-04-07,63.947792053222656,106.8443374633789,451.94036865234375,8.26908016204834,85.14339447021484,100.67167663574219,16.18691635131836,8.96670913696289,2082.240966796875,22.396896362304688,24.888185501098633
2015-04-08,63.47334289550781,106.69593811035156,454.374755859375,8.29383659362793,84.8646011352539,100.33545684814453,16.048566818237305,8.902165412902832,1971.3668212890625,22.255535125732422,24.603191375732422
2015-04-09,64.5540542602539,107.45919799804688,460.7337646484375,8.368106842041016,84.80882263183594,100.5076904296875,15.991070747375488,9.051112174987793,1992.7459716796875,22.00373649597168,25.0816593170166
2015-04-10,64.63314056396484,107.36734771728516,469.2291259765625,8.427526473999023,85.92402648925781,100.33545684814453,16.219255447387695,9.011392593383789,2015.119873046875,22.343887329101562,25.371877670288086
2015-04-13,64.4486312866211,106.42027282714844,467.9870910644531,8.472090721130371,85.5894775390625,99.40071105957031,15.960526466369629,9.140483856201172,2027.05224609375,22.600101470947266,25.497379302978516
2015-04-14,64.26411437988281,107.31075286865234,467.9375,8.481993675231934,86.14706420898438,99.22030639648438,16.492361068725586,9.080903053283691,2034.013427734375,22.631025314331055,25.481693267822266
2015-04-15,64.60678100585938,107.67121124267578,472.75628662109375,8.63054084777832,87.65251159667969,99.63027954101562,16.966707229614258,9.167787551879883,2059.86767578125,22.949087142944336,26.00984001159668
2015-04-16,64.05323028564453,107.13409423828125,470.42138671875,8.536460876464844,87.93133544921875,99.41706848144531,16.526500701904297,9.093316078186035,2097.15576171875,22.246700286865234,25.78498077392578
2015-04-17,63.18339920043945,105.90438842773438,476.2836608886719,8.34830379486084,87.15070343017578,98.76929473876953,16.009035110473633,8.98905086517334,2077.269287109375,21.48688316345215,25.554903030395508
2015-04-20,63.789642333984375,106.97859954833984,480.3077087402344,8.427526473999023,87.09497833251953,100.0402603149414,16.11863899230957,9.053596496582031,2109.08984375,21.818199157714844,25.821590423583984
2015-04-21,64.949462890625,107.37442016601562,476.92950439453125,8.38791561126709,85.70098114013672,99.40888977050781,15.874279022216797,9.02877140045166,2088.207275390625,21.78285789489746,25.463390350341797
2015-04-22,64.73858642578125,107.04927062988281,476.68109130859375,8.422574043273926,84.80882263183594,99.43345642089844,16.10785675048828,8.96670913696289,2058.871826171875,21.539894104003906,25.322195053100586
2015-04-23,63.842369079589844,106.4344253540039,481.05291748046875,8.46218490600586,86.70465087890625,99.92549896240234,16.332447052001953,9.043665885925293,2079.755126953125,21.04954719543457,25.316967010498047
2015-04-24,62.893428802490234,106.05276489257812,475.3397216796875,8.432478904724121,86.64889526367188,100.41746520996094,17.169734954833984,9.063525199890137,2054.398681640625,21.48688316345215,25.102575302124023
2015-04-27,63.974159240722656,106.7595443725586,473.8491516113281,8.605781555175781,87.26222229003906,101.3440933227539,17.751882553100586,9.187649726867676,2064.83984375,22.02582359313965,25.71177101135254
2015-04-28,62.893428802490234,108.10233306884766,473.054443359375,8.605781555175781,87.3179931640625,100.68807983398438,17.976476669311523,9.205026626586914,2049.4267578125,22.069997787475586,25.97845458984375
2015-04-29,61.153717041015625,107.33197021484375,465.1553955078125,8.477043151855469,85.5894775390625,102.24609375,17.20207977294922,9.1305513381958,2040.4765625,21.235084533691406,25.32742691040039
2015-04-30,61.57545852661133,101.36711120605469,467.0927734375,8.50675106048584,88.65618896484375,99.98289489746094,17.099658966064453,9.142964363098145,2047.9342041015625,21.080472946166992,25.353574752807617
2015-05-01,,103.60751342773438,465.6024475097656,,,100.65531158447266,,,2048.430908203125,,
2015-05-04,62.52439498901367,104.30009460449219,,8.585976600646973,88.48889923095703,100.26168060302734,17.356597900390625,9.17772102355957,,21.62824249267578,25.16794776916504
2015-05-05,61.18007278442383,102.7664566040039,471.911865234375,8.437430381774902,89.65983581542969,99.14649200439453,17.399721145629883,9.073454856872559,2079.755126953125,21.341108322143555,24.93001937866211
2015-05-06,61.54909133911133,102.86541748046875,470.2723388671875,8.432478904724121,88.87924194335938,98.27728271484375,17.1984806060791,9.150412559509277,2070.805908203125,21.28809356689453,25.018911361694336
2015-05-07,61.3118782043457,103.31773376464844,454.2386474609375,8.303738594055176,85.75672149658203,99.03166198730469,16.761877059936523,8.850032806396484,2031.5269775390625,21.39853286743164,24.45416259765625
2015-05-08,63.578765869140625,104.5757064819336,458.4122619628906,8.53150749206543,86.87191772460938,99.23670959472656,17.261295318603516,9.02877140045166,2060.3642578125,21.94631004333496,25.099956512451172
2015-05-11,62.656185150146484,103.19049835205078,454.8348388671875,8.457237243652344,87.54100799560547,97.70326232910156,17.443071365356445,9.031253814697266,2040.4765625,21.968393325805664,24.846342086791992
2015-05-12,61.759971618652344,102.10919952392578,453.19525146484375,8.407720565795898,87.87557220458984,96.62907409667969,18.060009002685547,8.994014739990234,2022.0802001953125,22.59126853942871,24.56658363342285
2015-05-13,61.496368408203125,102.44137573242188,453.1454772949219,8.412673950195312,88.60041809082031,96.6044921875,17.84334373474121,8.971673965454102,2034.013427734375,22.604520797729492,24.592731475830078
2015-05-14,62.39259719848633,104.32833862304688,453.9404602050781,8.541411399841309,,98.90047454833984,18.866060256958008,9.013876914978027,2007.4666748046875,23.23622703552246,24.75222396850586
2015-05-15,61.839054107666016,104.9361572265625,449.5680847167969,8.392867088317871,86.14706420898438,100.3682861328125,19.04967498779297,8.887269973754883,1980.6142578125,22.843067169189453,24.299901962280273
2015-05-18,62.5126838684082,104.54740142822266,449.46868896484375,8.403108596801758,84.64151763916016,99.91728973388672,18.59064483642578,8.859960556030273,1970.6685791015625,22.657529830932617,24.404478073120117
